rowname	genename	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name.GENENAME	MUT_12DPA_R1	MUT_12DPA_R2	MUT_12DPA_R3	WT_12DPA_R1	WT_12DPA_R2	MUT_14DPA_R1	MUT_14DPA_R2	MUT_14DPA_R3	WT_14DPA_R1	WT_14DPA_R2
ENSMUSG00000063851	Rnf183	10.1885353192683	3.49184800506336	1.10379979718407	3.16347947695903	0.00155895342972099	0.00767536823476277	Rnf183	0.07	0.11	0.06	0.3	0.4	0.02	0.01	0.02	0.11	0.16
ENSMUSG00000063887	Nlgn1	29.2471867400035	1.67269091863344	0.671214676263155	2.49203567470513	0.0127013279406964	0.0408987396151647	Nlgn1	0.03	0.04	0.07	0.04	0.05	0.02	0.04	0.03	0.07	0.1
ENSMUSG00000064052	Gm5089	20.7515466864604	2.71393883319673	0.942333897413169	2.88001826172957	0.00397652137238197	0.0162771864786494	Gm5089	0.09	0.1	0	0.21	0.16	0.01	0.05	0.03	0.24	0.11
ENSMUSG00000064080	Fbln2	6234.32926560332	1.60881154551974	0.238086501837681	6.7572564303396	1.40629172486476e-11	7.30643521786517e-10	Fbln2	13.55	13.77	21.55	21.21	26.51	6.2	9.76	7.35	16.92	19.96
ENSMUSG00000064165	Krt39	4828.62985643001	5.93773184331342	0.88628512809199	6.69957291971747	2.09029541992317e-11	1.04370159363333e-09	Krt39	3.46	13.17	11.61	121.14	227.76	1.92	0.34	1.48	59.63	56.88
ENSMUSG00000064201	Krt2	490105.810626242	-2.53978027126747	0.789891419472845	-3.21535366590318	0.00130283900752265	0.00665160056638092	Krt2	2255.2	1460.7	3597.61	233.7	534.22	3996.08	862.62	3433.54	181.87	621.76
ENSMUSG00000064246	Chil1	6744.78656904957	-5.31207246016889	1.17522647145477	-4.52004153173411	6.18275010000761e-06	7.94253285500977e-05	Chil1	203.61	177.06	58.2	0.31	5.31	37.34	64.45	120.22	0.31	3.27
ENSMUSG00000064262	Gimap8	102.144709879496	1.89810119508527	0.508911849984983	3.72972489271232	0.00019168894908737	0.00140909126555984	Gimap8	0.41	0.32	0.44	0.37	0.59	0.08	0.25	0.16	0.46	0.56
ENSMUSG00000064325	Hhip	189.138220165417	2.36438005449917	0.279316480273066	8.46487844966292	2.56419973115371e-17	3.06123032565854e-15	Hhip	0.18	0.18	0.2	0.31	0.45	0.06	0.08	0.1	0.3	0.32
ENSMUSG00000066000	2610305D13Rik	42.8212831647912	2.31952364135082	0.597540338053749	3.88178587056692	0.000103692163494396	0.000836597648355701	2610305D13Rik	0.16	0.07	0.12	0.13	0.15	0.07	0.09	0.03	0.27	0.23
ENSMUSG00000066108	Muc5b	18.9848088267438	-2.08220565546537	0.844451198115598	-2.46575013465767	0.0136726673906887	0.043384215193716	Muc5b	0.02	0.02	0.01	0.01	0	0.02	0.01	0.02	0	0
ENSMUSG00000066319	Rtp3	10.842703733337	2.6644556705831	1.03604106281271	2.57176647356955	0.0101181115809742	0.0343354083527908	Rtp3	0.04	0.07	0.14	0.13	0.1	0.03	0.07	0.01	0.04	0.27
ENSMUSG00000066392	Nrxn3	16.9426727415857	-3.17472429789419	0.943852174764571	-3.36358211886949	0.000769379430233599	0.00432738455304608	Nrxn3	0.06	0.16	0.1	0.02	0.08	0.23	0.11	0.07	0.02	0.01
ENSMUSG00000066584	Scgb2b27	649.261010048721	-2.29501004299322	0.384390216399648	-5.97052147811982	2.36496445520308e-09	7.66345012647235e-08	Scgb2b27	16	16.94	20.21	10.81	6.99	37.08	30.84	14.14	3.59	4.88
ENSMUSG00000066687	Zbtb16	3845.75820595016	-1.78262433610344	0.407577252082835	-4.3737090993026	1.22153130606003e-05	0.00014054691360595	Zbtb16	10.99	21.96	17.82	0.67	0.69	17.77	10.64	5.98	2.65	2.99
ENSMUSG00000066867	Oas1e	24.0262443776379	-3.50114651727471	0.988996972091017	-3.54009831786675	0.000399977994854	0.00253425802166473	Oas1e	0.24	0.21	0.07	0.04	0.03	0.14	0.38	0.16	0.01	0.03
ENSMUSG00000066975	Cryba4	204.125519273337	4.24699645756201	0.452145897678602	9.39297797318708	5.83273416650001e-21	9.07962285251835e-19	Cryba4	0.78	0.86	0.67	4.3	7.33	0.24	0.53	0.51	3.75	9.58
ENSMUSG00000067049	Unc93a	334.258240884411	-2.23629413030472	0.371157232212554	-6.02519346578175	1.68907456711746e-09	5.63427016317038e-08	Unc93a	3.22	4.32	0.85	0.59	0.34	1.8	1.99	1.53	0.35	0.22
ENSMUSG00000067206	Lrrc66	196.412661403682	1.91000017230093	0.42069654943642	4.54008994097916	5.62302367602498e-06	7.33024383644702e-05	Lrrc66	0.59	1.23	0.64	2.02	1.14	0.51	0.38	0.19	1.19	0.84
ENSMUSG00000067356	B430203G13Rik	21.6465581253446	2.15360450078516	0.868049459293848	2.48096980849122	0.0131025470486201	0.0419609201367467	B430203G13Rik	0.11	0.08	0.08	0.3	0.42	0.02	0.09	0.1	0.22	0.28
ENSMUSG00000067613	5430421N21Rik	45903.0198295524	8.10887981870777	0.492217894148555	16.4741670611846	5.62580661212038e-61	3.3083910143425e-58	5430421N21Rik	12.5	40.82	32.62	973.52	2302.79	3.58	0.99	2.94	474.39	587.93
ENSMUSG00000067614	Krt86	91817.167329775	10.1835206022638	0.496515369695135	20.5099806044606	1.75364278531734e-93	1.54690778584827e-90	Krt86	7.42	32.46	20.83	1946.08	3278.36	1.12	0.37	1.57	963.76	862.2
ENSMUSG00000067615	Krt81	117079.044331358	8.14550954516509	0.411570955999565	19.7912642435675	3.54048597453063e-87	2.95872822650513e-84	Krt81	31.63	118.63	81.06	2528.62	5118.78	8.08	2.6	6.74	1159.69	1427.28
ENSMUSG00000067724	Gbx1	84.1716779834486	-1.6792173159122	0.51550570511519	-3.25741752079538	0.00112430926720847	0.00587229688971581	Gbx1	0.52	0.56	0.58	0.31	0.3	0.5	0.24	0.23	0.08	0.07
ENSMUSG00000067768	Xlr4b	61.8401836008267	-1.99380109827767	0.559039882726188	-3.56647380604544	0.000361816956340198	0.00234104712011804	Xlr4b	0.47	0.92	0.79	0.53	0.25	1.19	0.64	0.99	0.23	0.13
ENSMUSG00000067780	Pi15	107.137973934293	1.75842122742384	0.486710851123332	3.6128662908694	0.000302830880317547	0.00203829958358712	Pi15	0.65	0.15	0.53	0.25	0.34	0.04	0.09	0.09	0.15	0.25
ENSMUSG00000067818	Myl9	796.093306702831	1.73318324999056	0.472984548879471	3.66435490143722	0.000247962761772311	0.0017371101145951	Myl9	12.68	6.39	13.37	16.02	20.78	2.35	7.61	4.07	11.35	11.21
ENSMUSG00000067872	Ccdc87	17.3777580553022	3.2947436466507	1.04625432277235	3.14908485913857	0.00163782628358732	0.00797467210389434	Ccdc87	0.06	0.03	0.04	0.16	0.33	0.02	0.01	0	0.04	0.16
ENSMUSG00000067928	Zfp760	217.541052694913	2.14785297318997	0.43209192421701	4.97082415294402	6.66688963823765e-07	1.15817148441945e-05	Zfp760	0.41	0.35	0.29	0.78	0.49	0.11	0.2	0.29	0.65	0.8
ENSMUSG00000068011	Mkrn2os	118.770825714191	-2.29098622481425	0.527973361237113	-4.33920798474787	1.42997140493572e-05	0.000160233493066827	Mkrn2os	0.57	1.87	0.38	0.56	0.48	2.04	2.04	1.08	0.32	0.16
ENSMUSG00000068067	1110057P08Rik	67.4229867712215	6.43400375136843	2.15755325056507	2.98208340845508	0.00286293988489957	0.012529331459857	1110057P08Rik	0.38	0.11	0.61	10.61	12.98	0	0.23	0	2.66	8.21
ENSMUSG00000068071	Gm6358	1190.13063225713	6.95126118221391	0.381776120627248	18.2076898125351	4.48475271518979e-74	3.09603928746884e-71	Gm6358	5.09	20.03	17.38	155.3	278.19	0.72	0.52	1.36	53.83	115.58
ENSMUSG00000068073	1110025L11Rik	25944.9569796422	4.48051936209351	0.45110994866201	9.9322113719343	3.01493780554482e-23	5.50243476740697e-21	1110025L11Rik	164.51	650.14	339.61	2670.4	5172.47	95.26	28.44	85.33	1120.01	1248.02
ENSMUSG00000068074	Gm10228	29117.7022417882	4.2994355549468	0.500027487989279	8.59839840452728	8.08362516871764e-18	1.02681440343119e-15	Gm10228	182.08	746.34	541.2	2935.97	6244.79	150.39	34.79	113.43	1406.98	1562.68
ENSMUSG00000068075	Gm10229	25482.8629894532	5.8699384216072	0.490308431174444	11.971930418465	4.98549962908916e-33	1.41356719840496e-30	Gm10229	74.08	303.67	211.39	2574.62	5191.14	39.13	10.44	38.9	1245.35	1374.58
ENSMUSG00000068078	2310034C09Rik	29851.742548388	2.1378105862381	0.373162433190203	5.72890086486399	1.01083442904932e-08	2.83069295669226e-07	2310034C09Rik	203.17	831.67	421.8	1255.83	3036.63	216.31	86.16	179.74	542.96	539.44
ENSMUSG00000068130	Zfp442	183.994601536766	1.7083644969708	0.285062834720336	5.99294011317474	2.06080757965736e-09	6.7189944044763e-08	Zfp442	0.73	0.68	0.69	0.82	0.65	0.3	0.31	0.41	0.69	1.09
ENSMUSG00000068196	Col8a1	7497.33619231408	1.71682738805666	0.407128148229791	4.21692136866854	2.47660284744284e-05	0.000254850939803613	Col8a1	10	7.85	6.21	21.79	30.06	3.71	10.61	7.17	18.18	19.45
ENSMUSG00000068335	Dok1	262.956945185312	1.56525988059952	0.408806537642061	3.8288523701889	0.000128742201886922	0.0010025349100346	Dok1	1.8	1.12	1.3	2.81	3.64	0.52	1.08	0.87	1.71	2.39
ENSMUSG00000068349	Gml	4.63691220502436	-5.34810871145083	2.026745551131	-2.6387667206011	0.00832082166093625	0.0293269714389225	Gml	0.28	0.12	0.22	0.04	0.02	0.09	0.13	0.08	0	0
ENSMUSG00000068699	Flnc	1113.08736381821	1.5573897951149	0.308897319051609	5.04177180914511	4.61241110494814e-07	8.3794667752043e-06	Flnc	1.03	1.29	1.83	2.7	2.86	0.51	0.85	0.66	1.61	1.6
ENSMUSG00000068874	Selenbp1	5748.31342853519	3.48358566109342	0.964592395000706	3.61145876657142	0.000304479499697115	0.00204419682714198	Selenbp1	14.8	20.45	18.99	17.79	63.95	9.41	5.72	5.75	12.75	125.33
ENSMUSG00000068893	Sprr2a2	5459.98104156951	-1.77376820846621	0.43965272338321	-4.03447565345833	5.47243636216952e-05	0.000502262107274726	Sprr2a2	261.89	122.37	129.72	40.74	21.13	105.93	122.87	192.44	14.1	55.22
ENSMUSG00000069072	Slc7a14	33.3730708097585	-3.17437101125235	0.663085423997788	-4.78727309690182	1.69062709055484e-06	2.57124300228254e-05	Slc7a14	0.07	0.09	0.07	0.01	0	0.05	0.05	0.07	0.01	0.01
ENSMUSG00000069085	Dytn	23.6619695831747	7.39546122373995	1.42869194752874	5.17638615975415	2.2622498072424e-07	4.4843948114101e-06	Dytn	0.03	0	0	0.33	0.1	0	0	0	0.16	0.12
ENSMUSG00000069171	Nr2f1	17.8170961293772	2.3467529972513	0.959503324849526	2.44579975543006	0.0144531248362619	0.0452279692846209	Nr2f1	0.05	0.16	0.02	0.16	0.17	0.03	0.05	0.02	0.1	0.09
ENSMUSG00000069184	Zfp72	101.96148773044	1.52322540836737	0.417147194640605	3.65152979077257	0.000260682852493679	0.00180423833927238	Zfp72	0.65	0.37	0.52	0.46	0.31	0.19	0.13	0.31	0.25	0.46
ENSMUSG00000069515	Lyz1	30.0958066721993	-1.52105989672914	0.565848922381043	-2.68810248913907	0.00718593372121841	0.0261453381360005	Lyz1	0.16	0.12	0.46	0.12	0.11	0.41	0.34	0.32	0.08	0.12
ENSMUSG00000069609	Gm11710	6.94094817168549	6.60675318784861	1.8682881035491	3.53626037402801	0.000405834489365276	0.00256318218860058	Gm11710	0	0	0.16	0.23	0.42	0	0	0	0.15	0.26
ENSMUSG00000069717	Gm11568	6172.07911709893	13.5537727352193	0.762953739770919	17.7648683382677	1.32250128369232e-70	8.74944807602778e-68	Gm11568	0.15	2.16	0.42	172.01	313.07	0	0.01	0.03	119	115.25
ENSMUSG00000069718	Gm11563	8968.50212859684	13.34155897868	2.3683323407654	5.63331368196757	1.76779489039017e-08	4.6471932565588e-07	Gm11563	0.67	6.38	2.19	352.71	608.8	0	0	0.07	218.74	173.1
ENSMUSG00000069721	Krtap3-2	15977.672829952	4.52893707380028	0.73414550029753	6.1689911222841	6.87270862526043e-10	2.49143533223482e-08	Krtap3-2	16.61	86.66	86.09	853.04	1290.58	30.72	5.6	19.14	324.79	328.02
ENSMUSG00000069722	Krtap3-3	20980.4336489742	3.93612326468463	0.885626497331704	4.44445065334398	8.81167294461431e-06	0.00010696616438424	Krtap3-3	103.88	298.24	241.45	1710.8	3027.64	78.24	14.51	76.57	660.45	654.05
ENSMUSG00000069792	Wfdc17	16630.6598776546	-2.6505322288733	0.823139783319508	-3.22002688071325	0.00128178577060436	0.00657795554804657	Wfdc17	782.39	253.14	66.8	56.9	27.18	967.37	226.37	1101.78	85.7	100.13
ENSMUSG00000069830	Nlrp1a	12.6106717901644	3.08030621264301	1.15936329358544	2.65689471944284	0.00788640674288368	0.0281330861072808	Nlrp1a	0.01	0.05	0.04	0.03	0.04	0	0.01	0.01	0.05	0.06
ENSMUSG00000070331	Qrich2	18.4679127475574	4.43665780192319	0.998563362794579	4.44304083969871	8.86963219344105e-06	0.000107505358753784	Qrich2	0.05	0.01	0	0.18	0.16	0	0	0.02	0.07	0.09
ENSMUSG00000070335	Krtap9-1	5120.90550011889	15.1700644937858	1.20956751554769	12.5417261118466	4.41277796153096e-36	1.40132176946377e-33	Krtap9-1	0.27	1.45	0.11	172.89	292.71	0	0.01	0	114.72	102.32
ENSMUSG00000070423	Olfr558	29.3173238222195	2.67418325548352	0.738886620056337	3.61920649649823	0.000295507765540836	0.00199579393099376	Olfr558	0.07	0.04	0.02	0.2	0.16	0.01	0.04	0.03	0.14	0.16
ENSMUSG00000070427	Il18bp	101.820080701518	1.64113934169164	0.338335910730591	4.8506212011247	1.23075398913749e-06	1.98193832043865e-05	Il18bp	0.59	0.38	0.56	0.83	0.89	0.35	0.27	0.2	0.61	0.66
ENSMUSG00000070473	Cldn3	439.493941927774	1.57456276536791	0.264117894393607	5.96159063354257	2.49794302491572e-09	8.04509925955614e-08	Cldn3	1.92	2.56	2.9	7	8.03	1.93	1.83	2.69	4.33	5.79
ENSMUSG00000070526	Peg12	59.0995746066075	1.57450590842384	0.48281353585278	3.26110556457958	0.00110978715226893	0.00581174155795716	Peg12	0.2	0.08	0.3	0.37	0.58	0.1	0.16	0.1	0.29	0.27
ENSMUSG00000070564	Ntn5	21.7301590130757	3.31368247281389	1.10549845385333	2.99745554710068	0.00272243559586641	0.0120442553332869	Ntn5	0	0.04	0.04	0.29	0.4	0	0.06	0.03	0.25	0.22
ENSMUSG00000070713	Gm10282	244.224368328777	-2.00167211821094	0.592355848301861	-3.37917169881794	0.00072704585534425	0.00412876755763806	Gm10282	8.76	1.51	15.46	6.29	5.09	1.19	3.43	5.55	0.54	0.83
ENSMUSG00000071042	Rasgrp3	235.188968512739	2.35626767698449	0.327139964697597	7.2026286337794	5.90626773064303e-13	3.94032432887185e-11	Rasgrp3	0.38	0.52	0.81	1.23	1	0.42	0.45	0.68	1.15	0.92
ENSMUSG00000071226	Cecr2	506.294093886607	-1.90401201786001	0.398045031765449	-4.78340857418857	1.72347301138263e-06	2.60621947378414e-05	Cecr2	1.43	1.85	2.28	0.31	0.34	1.88	0.95	1.2	0.21	0.2
ENSMUSG00000071335	G630090E17Rik	22.4355369337782	1.86938630858632	0.665843394897965	2.80754652356774	0.00499204684801719	0.0194655500620867	G630090E17Rik	0.19	0.13	0.24	0.1	0.23	0.04	0.06	0.08	0.14	0.22
ENSMUSG00000071342	Lsmem1	68.9655336223232	3.26490360921555	0.624573577360323	5.22741231387697	1.71898876635532e-07	3.51279366324383e-06	Lsmem1	0.05	0.04	0.2	0.65	1.19	0.16	0.07	0.05	0.44	0.71
ENSMUSG00000071398	2410004P03Rik	15.5674372335195	3.13420585154501	0.976923443232142	3.20824100727434	0.00133549533385804	0.00677909044469244	2410004P03Rik	0.05	0.1	0.09	0.03	0.07	0.04	0.06	0.04	0.14	0.04
ENSMUSG00000071471	Krtap26-1	124.900492013145	4.07777831995142	0.504914990605353	8.07616805962225	6.68337556379357e-16	6.80247674371245e-14	Krtap26-1	1.73	15.83	3.7	8.67	25.9	0.27	0.1	0.26	1.85	3.85
ENSMUSG00000071745	DXBay18	19.6710186972449	-7.42899776726261	1.59388891222967	-4.66092568325246	3.14790380470787e-06	4.39599090687349e-05	DXBay18	0	0.24	0	0	0	0.11	0.12	0.11	0	0
ENSMUSG00000072739	Gm10408	7.73258307931697	-6.08412063181887	2.50588863563119	-2.42792937615378	0.0151852999647506	0.0470187583541946	Gm10408	0	0	0.11	0	0	0.14	0.14	0	0	0
ENSMUSG00000072769	Gm10419	11.2499812058786	2.38717593834077	0.932527047263356	2.55989994643727	0.0104702302496127	0.0352165753141534	Gm10419	0.02	0.02	0.01	0.04	0.04	0.04	0.02	0.01	0.06	0.06
ENSMUSG00000072791	Abcb5	43.9574471215718	-1.96970956904294	0.671089668965568	-2.93509147902559	0.00333449366552172	0.0141829869866472	Abcb5	0.12	0.19	0.34	0.05	0.23	0.47	0.16	0.25	0.04	0.06
ENSMUSG00000072915	Gm12258	139.755032798005	1.6100224166298	0.293024685580649	5.49449413601256	3.9183194532407e-08	9.41226570023538e-07	Gm12258	0.36	0.34	0.44	0.38	0.59	0.22	0.17	0.2	0.41	0.69
ENSMUSG00000072972	Adam4	44.1610450345182	2.78245898430096	0.505271017624318	5.50686440988347	3.65281382945795e-08	8.8548668678066e-07	Adam4	0.07	0.14	0.1	0.19	0.24	0.04	0.05	0.06	0.24	0.32
ENSMUSG00000072974	Gm4787	32.7585177548254	2.55752354106622	0.727243207332751	3.51673761305552	0.000436885425900779	0.00273104991828841	Gm4787	0.1	0.11	0.09	0.14	0.15	0.07	0.04	0.02	0.13	0.3
ENSMUSG00000073043	Atoh1	21.5491239587306	-5.16845351744178	1.27704156397572	-4.04720853513273	5.18320613727688e-05	0.00048212622757869	Atoh1	0.31	0.68	0.32	0.03	0.02	0.11	0.15	0.23	0	0.01
ENSMUSG00000073375	Lrrc30	3.7766706190016	5.72135304760218	2.36026208795516	2.42403293973125	0.0153492131820653	0.0474615008578057	Lrrc30	0	0.01	0	0.01	0.01	0	0	0	0.05	0.03
ENSMUSG00000073399	Trim40	12.0372543773835	4.77190298925319	1.65645338370657	2.88079521958857	0.00396673272338803	0.0162454945014071	Trim40	0.05	0.06	0.03	0.63	1.4	0	0	0.07	0.17	0.56
ENSMUSG00000073413	Ly6g6d	119.535911930208	4.60528419755214	0.518320393804489	8.88501446711213	6.39124518672841e-19	8.74829233404083e-17	Ly6g6d	0.72	0.93	0.38	3.79	21.94	0.26	0.33	0.17	3.38	10.35
ENSMUSG00000073514	Dok6	81.7135010592544	1.95102864363309	0.443527853281849	4.39888640408175	1.08807757915235e-05	0.000127407786148827	Dok6	0.05	0.02	0.04	0.14	0.23	0.03	0.04	0.03	0.12	0.09
ENSMUSG00000073530	Pappa2	312.829492917337	2.7415780617612	0.414862077209913	6.60840846239607	3.88473619714344e-11	1.83032170143156e-09	Pappa2	0.37	0.42	0.56	1.03	1.81	0.26	0.26	0.26	0.66	1.31
ENSMUSG00000073599	Ecscr	230.237395606945	1.86522115074013	0.485929693154405	3.83845889028117	0.000123808937621486	0.000969826498053259	Ecscr	1.49	1.27	2.67	3.36	3.99	0.58	1.92	1.24	3.27	3.71
ENSMUSG00000073600	Prob1	214.394602171987	2.26773766622672	0.42447373496446	5.34246875467241	9.1689179489148e-08	2.02763341494247e-06	Prob1	0.22	0.23	0.31	0.72	0.81	0.19	0.1	0.21	0.67	0.53
ENSMUSG00000073878	Gm13304	17.5499375901766	-7.25844957221027	1.71416190994607	-4.23440138886217	2.29161314100257e-05	0.00023865660031311	Gm13304	0.08	0.02	0.03	4.76	0	0.44	0.2	0.68	0	0
ENSMUSG00000074037	Mc1r	23.6677727631357	-3.41536811677353	0.826208151600589	-4.13378651633615	3.56834954503732e-05	0.000351042466394688	Mc1r	0.02	0.04	0.24	0.02	0.01	0.12	0.11	0.07	0	0.01
ENSMUSG00000074115	Saa1	448.083586160455	-2.40522633472997	0.591409022351598	-4.06694224103338	4.76340432510636e-05	0.000447476813886711	Saa1	40.26	42.11	14.37	2.23	7.11	10.72	6.3	29.06	1.65	2.99
ENSMUSG00000074206	Adh6b	1462.60876715073	-2.13744521618536	0.832123787391604	-2.56866255786948	0.0102091816584044	0.0345860588676063	Adh6b	9.17	19.82	8.84	6.08	4.05	17.95	7.72	12.59	0.71	4.19
ENSMUSG00000074207	Adh1	5539.64696082699	-3.53494500061849	1.01472689723909	-3.48364176630827	0.00049464107762021	0.00302306044282282	Adh1	42.78	39.25	35.89	20.63	1.5	123.62	23.82	51.77	1.58	8.07
ENSMUSG00000074232	Gm10647	20.4688029717068	1.84401777497782	0.754498547666664	2.44403091388388	0.0145241819460594	0.0454069593040699	Gm10647	0.14	0.07	0.04	0.08	0.2	0.04	0.08	0.03	0.13	0.15
ENSMUSG00000074240	Cib3	23.2763854909276	-2.06265221402338	0.711108612705218	-2.90061486694217	0.00372431309276241	0.0154762217448002	Cib3	0.14	0.46	0.1	0.15	0.35	0.7	0.47	0.71	0.11	0.05
ENSMUSG00000074357	AA386476	113.721471869947	2.38478051806999	0.330016331005732	7.22625001860459	4.96513292330618e-13	3.34052459984134e-11	AA386476	0.33	0.4	0.27	1.41	2.17	0.28	0.25	0.32	1.07	1.18
ENSMUSG00000074445	Sprr2a3	232.006157472363	-3.53241786432915	1.33323316237615	-2.6495124513956	0.00806080018747761	0.0286009799724625	Sprr2a3	55.43	22.24	17.47	0.51	1	2.32	10.11	3.83	0.06	0.85
ENSMUSG00000074461	Gm10699	5.94058524549767	5.37367789401691	2.00573197934279	2.67916050068548	0.00738070064380001	0.0267071022840147	Gm10699	0.02	0.01	0.01	0.04	0.07	0	0	0.01	0.01	0.11
ENSMUSG00000074489	Bglap3	347.322521580417	-1.8186150550819	0.386686170647381	-4.70307756814064	2.56269002197675e-06	3.71262702271413e-05	Bglap3	8.5	7.01	5.74	1.3	2.86	8.28	3.96	8.92	0.78	1.4
ENSMUSG00000074650	Gm10735	18.1304963327872	2.23558594171817	0.872143410359459	2.56332377813502	0.0103675315679721	0.034972523100969	Gm10735	0.04	0.05	0.05	0.02	0.06	0.01	0.03	0.03	0.11	0.06
ENSMUSG00000074676	Foxs1	72.5829575029278	2.25809417106468	0.502745287305774	4.49152727649795	7.07142422006284e-06	8.84095069024865e-05	Foxs1	0.5	0.35	0.44	2.17	1.4	0.14	0.3	0.27	0.92	0.85
ENSMUSG00000074793	Hspa12b	194.430170128025	1.96469742821578	0.438767343080582	4.47776585746253	7.54282636756669e-06	9.327491983195e-05	Hspa12b	0.23	0.44	0.36	0.99	1.14	0.14	0.37	0.26	0.8	0.87
ENSMUSG00000074867	Zfp808	63.1500582984639	2.19658635152048	0.561751647759203	3.91024460770618	9.22027024184843e-05	0.000767695075511638	Zfp808	0.3	0.37	0.44	0.28	0.43	0.2	0.16	0.1	0.25	0.62
ENSMUSG00000074892	B3galt5	41.4430366088175	-2.31874541252224	0.785142152156669	-2.95328101561353	0.00314415597340222	0.0135182530586733	B3galt5	0.1	0.14	0.28	0.03	0.02	0.2	0.14	0.05	0.01	0.03
ENSMUSG00000074928	Krtap14	22.361163305071	8.28889033057822	1.46620915926258	5.65327960080885	1.57414923665962e-08	4.18665688101867e-07	Krtap14	0	0.22	0.04	1.37	6.21	0	0	0	0.71	0.49
ENSMUSG00000074971	Fibin	451.010855322963	1.61287168503433	0.551782611847759	2.92302013583447	0.00346654097915062	0.0146115576498416	Fibin	1.62	0.92	1.97	2.54	2.85	0.41	1.88	0.94	2.42	2.82
ENSMUSG00000074991	Gabrr3	9.4637910056365	3.62480646330587	1.41234463687887	2.56651695956894	0.0102725601691028	0.0347468390015913	Gabrr3	0.03	0	0.01	0	0.05	0.01	0	0	0.04	0.03
ENSMUSG00000075224	Lrrc55	99.2967824998113	1.76198647175896	0.497438725770305	3.54211761263752	0.00039692845289137	0.00251996400440191	Lrrc55	0.26	0.38	0.3	0.58	0.82	0.07	0.19	0.16	0.33	0.46
ENSMUSG00000075272	Ttc30a2	62.9712214768441	2.41526311865106	0.423722214918455	5.7001097266422	1.19730337233161e-08	3.25527105237693e-07	Ttc30a2	0.29	0.19	0.16	0.13	0.33	0.12	0.09	0.08	0.34	0.45
ENSMUSG00000075316	Scn9a	5.11883473916038	6.16010553402745	2.13597372046177	2.88398002045442	0.0039268366629362	0.0161236908544352	Scn9a	0	0	0	0.01	0.02	0	0	0	0.03	0.01
ENSMUSG00000075318	Scn2a1	37.6771528730351	3.36503689209105	1.00031128408997	3.36398973560753	0.000768244003903099	0.00432406178446416	Scn2a1	0.13	0.07	0.06	0.16	0.19	0.03	0.07	0.01	0.22	0.13
ENSMUSG00000075334	Rprm	11.2866285337447	3.76822747717474	1.20623702038341	3.12395276674313	0.00178439098443716	0.00857004236264164	Rprm	0.02	0.05	0.06	0.13	0.22	0.02	0.02	0	0.09	0.22
ENSMUSG00000075566	Krtap4-6	9963.08744435796	10.1522995314421	0.748003862244695	13.5725228757187	5.82809307625082e-42	2.50103950985704e-39	Krtap4-6	2.13	21.11	10.3	588.1	1012.91	0.2	0.16	0.51	263.19	235.98
ENSMUSG00000075567	Krtap1-4	1645.17937209318	9.3271473588438	1.56375543732292	5.96458188808058	2.45261246718743e-09	7.93127917596783e-08	Krtap1-4	1.68	9.43	2.03	164.33	362.71	0.19	0	0.3	84.28	70.62
ENSMUSG00000075570	Krt26	10.8020091639416	4.20629515722206	1.54853515288505	2.71630589036703	0.00660148934435721	0.0243820534565489	Krt26	0.03	0	0.01	0.07	0.02	0.02	0	0	0.06	0.09
ENSMUSG00000075571	Defb30	12.6892768854706	3.8780416357322	1.51443620080205	2.56071641293202	0.0104456582961218	0.0351618147324544	Defb30	0.09	0.09	0.05	0.55	0.84	0	0.12	0	0.34	0.49
ENSMUSG00000075702	Selm	499.573113701612	1.59415523155689	0.533621640334555	2.98742612941528	0.00281337275632653	0.0123707373649828	Selm	7.29	6.54	9.83	15.25	18.11	1.98	8.35	4.97	12.04	11.08
ENSMUSG00000075707	Dio3	15.9654583046334	5.88809583049452	1.30666260517013	4.50620979524236	6.59958393476145e-06	8.32974512846917e-05	Dio3	0.1	0.03	0.07	0.1	0.06	0.01	0	0.01	0.14	0.17
