rowname	genename	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name.GENENAME	MUT_12DPA_R1	MUT_12DPA_R2	MUT_12DPA_R3	WT_12DPA_R1	WT_12DPA_R2	MUT_14DPA_R1	MUT_14DPA_R2	MUT_14DPA_R3	WT_14DPA_R1	WT_14DPA_R2
ENSMUSG00000070564	Ntn5	22.3923725225892	4.03018600290104	0.978697387408077	4.11790820610479	3.82326915491076e-05	0.000425537414869686	Ntn5	0	0.04	0.04	0.29	0.4	0	0.06	0.03	0.25	0.22
ENSMUSG00000070702	Csn1s1	244.690717113276	-4.52361816899506	0.535724210879351	-8.44393080829757	3.06840863460783e-17	2.62308775842286e-15	Csn1s1	6.96	2.34	4.41	0.16	0.13	0.11	0.23	0.05	0.06	0.05
ENSMUSG00000071042	Rasgrp3	239.208309223906	1.79137559719642	0.301419369872416	5.94313364119456	2.7962427957707e-09	7.59684731603062e-08	Rasgrp3	0.38	0.52	0.81	1.23	1	0.42	0.45	0.68	1.15	0.92
ENSMUSG00000071226	Cecr2	546.89095269393	-2.23827432068152	0.261120800139574	-8.57179634669134	1.01883145880789e-17	9.24193336634182e-16	Cecr2	1.43	1.85	2.28	0.31	0.34	1.88	0.95	1.2	0.21	0.2
ENSMUSG00000071342	Lsmem1	72.0382483617098	3.56573872494213	0.746811091275892	4.77461940053705	1.8004743533132e-06	2.71451017921496e-05	Lsmem1	0.05	0.04	0.2	0.65	1.19	0.16	0.07	0.05	0.44	0.71
ENSMUSG00000071531	Gprin2	1616.04618123866	-1.9052580366917	0.192022597912082	-9.92205114089763	3.33824373298985e-23	5.92465692089763e-21	Gprin2	4.74	5.26	6.13	0.87	0.72	6.42	4.4	3.69	0.93	1.92
ENSMUSG00000071562	Stfa1	228.918807184238	-4.80535175820297	1.82333292160415	-2.63547687932672	0.00840191495223586	0.039599281854091	Stfa1	26.8	0.27	7.75	0.53	0.22	5.43	0.16	6.78	6.01	3.72
ENSMUSG00000071719	Tmem28	190.742251633341	-2.10205785137758	0.352191691131972	-5.96850494860171	2.39437385440183e-09	6.58170644691466e-08	Tmem28	0.67	1.11	0.93	0.12	0.21	0.43	0.55	0.37	0.09	0.22
ENSMUSG00000073043	Atoh1	43.2697936993453	-3.61757739524055	0.747016301564166	-4.84270207713775	1.28085263813083e-06	1.99558796520995e-05	Atoh1	0.31	0.68	0.32	0.03	0.02	0.11	0.15	0.23	0	0.01
ENSMUSG00000073077	Gm7173	24.1532959157222	-2.71212727179932	0.914493150982015	-2.96571633028299	0.00301978882060318	0.0175158479086354	Gm7173	0.08	0.08	0.07	0.01	0.01	0.09	0.03	0.09	0.01	0.02
ENSMUSG00000073399	Trim40	51.1208800181381	4.02777888337877	0.58873884558703	6.8413676345115	7.84406635785057e-12	3.18601779828319e-10	Trim40	0.05	0.06	0.03	0.63	1.4	0	0	0.07	0.17	0.56
ENSMUSG00000073413	Ly6g6d	182.033687444572	4.35224763134322	0.693043493788011	6.27990547541954	3.38778937644724e-10	1.08675491038567e-08	Ly6g6d	0.72	0.93	0.38	3.79	21.94	0.26	0.33	0.17	3.38	10.35
ENSMUSG00000073489	Ifi204	130.048626472232	1.69840236923048	0.589291981838358	2.88210670020002	0.0039502594154667	0.0217610781834481	Ifi204	0.56	0.14	0.53	1.04	1	1.04	0.16	0.53	0.74	0.61
ENSMUSG00000073514	Dok6	91.0005423664948	2.69854394213997	0.526876317538943	5.12177877864194	3.02666851968783e-07	5.41286348186887e-06	Dok6	0.05	0.02	0.04	0.14	0.23	0.03	0.04	0.03	0.12	0.09
ENSMUSG00000073530	Pappa2	402.464748911903	2.21741586388251	0.32900967059512	6.73966774250616	1.58749227592099e-11	6.12779524379148e-10	Pappa2	0.37	0.42	0.56	1.03	1.81	0.26	0.26	0.26	0.66	1.31
ENSMUSG00000073600	Prob1	212.240143028258	1.97232005731092	0.242566666745658	8.1310432458512	4.25611460207859e-16	3.24737566461398e-14	Prob1	0.22	0.23	0.31	0.72	0.81	0.19	0.1	0.21	0.67	0.53
ENSMUSG00000073601	Serpinb3c	1169.34173466925	-2.54198111800359	0.506116476584835	-5.02252196007593	5.09973641364603e-07	8.74669077332063e-06	Serpinb3c	21.42	15.02	6.19	2.14	1.75	15.19	3.83	11.1	1.37	6.42
ENSMUSG00000073602	Serpinb3b	27252.8530668406	-1.64348576640098	0.303399819912878	-5.4168976332053	6.0642036375986e-08	1.24862947029899e-06	Serpinb3b	345.76	371.43	233.26	88.7	69.27	173.04	225.6	274.63	78.03	73.4
ENSMUSG00000074115	Saa1	714.418564572178	-2.48790034491995	0.852685288680604	-2.91772401605472	0.00352596274747853	0.0198798065403416	Saa1	40.26	42.11	14.37	2.23	7.11	10.72	6.3	29.06	1.65	2.99
ENSMUSG00000074357	AA386476	126.897857284772	2.86422214466147	0.36614735105035	7.8225941999717	5.17457052719074e-15	3.38329209214376e-13	AA386476	0.33	0.4	0.27	1.41	2.17	0.28	0.25	0.32	1.07	1.18
ENSMUSG00000074445	Sprr2a3	1075.03508167218	-5.21698028104759	0.538129975467093	-9.69464723930179	3.17733747703769e-22	5.08623199265406e-20	Sprr2a3	55.43	22.24	17.47	0.51	1	2.32	10.11	3.83	0.06	0.85
ENSMUSG00000074483	Bglap	151.352023428989	3.5675907938362	1.33735372180718	2.66764935533681	0.00763839304670346	0.0366393484719689	Bglap	2.9	1.75	0.4	26.57	3.81	0.08	31.62	2.97	35.53	36.03
ENSMUSG00000074486	Bglap2	149.220340833504	3.40492280053072	0.697431001931458	4.88209269605332	1.04965889786069e-06	1.6786317810254e-05	Bglap2	2.46	1.33	0.73	19.2	5.68	0.18	18.38	3.47	23.83	24.49
ENSMUSG00000074505	Fat3	1276.08608039587	2.53549790108499	0.30479017275247	8.31883088023361	8.88351985431912e-17	7.14532572321786e-15	Fat3	0.36	0.25	0.44	1.18	1.79	0.03	0.61	0.12	1.06	0.91
ENSMUSG00000074676	Foxs1	106.939692295883	2.43891408883366	0.427935627114944	5.69925459414616	1.20332406991342e-08	2.90649044579088e-07	Foxs1	0.5	0.35	0.44	2.17	1.4	0.14	0.3	0.27	0.92	0.85
ENSMUSG00000074793	Hspa12b	186.281644675274	1.96527036756323	0.299219710224998	6.56798432859067	5.10009071265008e-11	1.80638353917897e-09	Hspa12b	0.23	0.44	0.36	0.99	1.14	0.14	0.37	0.26	0.8	0.87
ENSMUSG00000074892	B3galt5	43.5162346976082	-2.47282761529904	0.655772875546185	-3.77085986247823	0.00016268601703103	0.00147985364127168	B3galt5	0.1	0.14	0.28	0.03	0.02	0.2	0.14	0.05	0.01	0.03
ENSMUSG00000074896	Ifit3	40.0059732528035	2.94850343927971	0.820524897920908	3.59343567361672	0.000326346243224097	0.00271036696813991	Ifit3	0.1	0.09	0.07	0.82	0.18	0.06	0.27	0.07	0.14	0.13
ENSMUSG00000074928	Krtap14	100.661528032383	5.82176086222816	1.83823513327343	3.16703818616559	0.00154000094871542	0.010025757498299	Krtap14	0	0.22	0.04	1.37	6.21	0	0	0	0.71	0.49
ENSMUSG00000075224	Lrrc55	145.912744317223	1.55115695551363	0.315040008523385	4.92368243253932	8.49306243167785e-07	1.39091999382584e-05	Lrrc55	0.26	0.38	0.3	0.58	0.82	0.07	0.19	0.16	0.33	0.46
ENSMUSG00000075316	Scn9a	6.24006583345407	6.51253141504484	1.92498109282938	3.38316643176612	0.000716551941352185	0.00529645092729673	Scn9a	0	0	0	0.01	0.02	0	0	0	0.03	0.01
ENSMUSG00000075318	Scn2a1	29.4538396765132	1.57040970299609	0.584844996881855	2.68517250103676	0.00724923806809939	0.0353359497305445	Scn2a1	0.13	0.07	0.06	0.16	0.19	0.03	0.07	0.01	0.22	0.13
ENSMUSG00000075334	Rprm	11.5257063187209	2.35971662912158	0.917301143415602	2.57245578080835	0.0100979854700145	0.0459083334391988	Rprm	0.02	0.05	0.06	0.13	0.22	0.02	0.02	0	0.09	0.22
ENSMUSG00000075524	4930407I10Rik	11.1539956680003	7.35040559806488	1.68516900975524	4.36182101350918	1.28984371757323e-05	0.000161383664525177	4930407I10Rik	0	0	0	0.03	0.09	0	0	0	0.01	0.02
ENSMUSG00000075566	Krtap4-6	23583.9776660767	6.54762234237864	0.963648148282327	6.79461933699512	1.08598890296157e-11	4.29812476942177e-10	Krtap4-6	2.13	21.11	10.3	588.1	1012.91	0.2	0.16	0.51	263.19	235.98
ENSMUSG00000075567	Krtap1-4	4075.17364824943	6.26675506407794	1.03999918600613	6.02573073940943	1.68347252963036e-09	4.70680470270626e-08	Krtap1-4	1.68	9.43	2.03	164.33	362.71	0.19	0	0.3	84.28	70.62
ENSMUSG00000075571	Defb30	15.3382666547122	4.02171711793034	0.943440153986565	4.2628216542791	2.01861625487448e-05	0.000240935425508702	Defb30	0.09	0.09	0.05	0.55	0.84	0	0.12	0	0.34	0.49
ENSMUSG00000076436	Oxct2a	85.8589983565453	3.77250587194687	0.519078227005279	7.26770200651955	3.65654299267164e-13	1.80374725028225e-11	Oxct2a	0.08	0.1	0.15	0.74	1.67	0.03	0.06	0.13	0.66	1.24
ENSMUSG00000078130	Gm11555	1632.53571731314	7.50558913989711	0.980763295507912	7.65280386641116	1.96643725049296e-14	1.18479658398705e-12	Gm11555	0.17	1.29	0.58	55.43	137.55	0	0	0.11	51.15	33.67
ENSMUSG00000078131	Krtap1-3	26696.7996027631	7.83971253879137	1.04595658505979	7.49525616146224	6.61690073762499e-14	3.67485562054221e-12	Krtap1-3	1.4	11.25	3.78	742.05	1194.72	0.17	0.04	0.51	405.65	388.53
ENSMUSG00000078132	Gm11939	25.5394854741651	2.71200703634375	0.951881869348278	2.84910042272427	0.00438430394206419	0.0236749356062875	Gm11939	0.24	1.91	1.45	2.82	8.65	0.11	0.09	0	0.24	0.37
ENSMUSG00000078173	Lenep	12.4783161392173	3.43039844270819	1.2782069197483	2.68375830994851	0.00727997131057061	0.0354404804886693	Lenep	0.03	0.03	0	0.08	0.26	0	0	0	0	0.05
ENSMUSG00000078252	Krtap17-1	3110.13797582921	9.836892340374	1.15054744617639	8.54974940239524	1.23356044063109e-17	1.10063250681008e-15	Krtap17-1	0.09	0.42	0.07	71.11	210.08	0.09	0.05	0.17	37.02	58.63
ENSMUSG00000078253	Krtap16-1	26.7407080911308	6.7742851142659	1.6705975297369	4.0550072615831	5.01327453612315e-05	0.000536765551644713	Krtap16-1	0	0	0.01	0.04	0.75	0	0	0.01	0.08	0.13
ENSMUSG00000078258	Gm11564	38.0996219710571	8.15302591400145	1.33553712955625	6.10467933355801	1.03007276125412e-09	3.00877067008181e-08	Gm11564	0	0.03	0	1.39	2.54	0	0	0	3.49	1.06
ENSMUSG00000078260	Gm11569	304.575767151848	6.07985348898057	1.9009032503139	3.19840238474872	0.00138191308942135	0.00916113557615584	Gm11569	0	0.53	0.11	8.21	13.92	0	0	0	10.76	6.99
ENSMUSG00000078261	Gm11596	600.438361179574	4.88128416811988	1.08994336898213	4.47847503552262	7.51781602113425e-06	9.82793434692394e-05	Gm11596	0.16	1.49	0.45	9.95	22.14	0.01	0	0.03	10.75	6.83
ENSMUSG00000078262	Krtap4-9	15822.487247488	6.49248513768845	1.1172413325437	5.81117521216886	6.20357931804066e-09	1.565564808423e-07	Krtap4-9	1.34	13.22	4.64	269.19	627.4	0.16	0.06	0.39	183.26	160.26
ENSMUSG00000078451	Ppil6	73.9846927022811	-1.81673116821949	0.686498392025786	-2.64637352297142	0.00813599233754615	0.0385503432639157	Ppil6	1.21	2.62	1.48	0.7	0.13	1.6	1.39	1.16	0.34	0.42
ENSMUSG00000078507	Aadacl3	101.393537742963	-4.10054924861958	0.699223146083377	-5.8644357979114	4.50662424298027e-09	1.17359107877802e-07	Aadacl3	0.79	0.83	0.33	0.01	0.05	0.45	0.22	0.34	0.01	0
ENSMUSG00000078657	Crnn	2471.66027634662	1.79903802643881	0.469406496242085	3.83258016418888	0.000126806258159589	0.00119612512029449	Crnn	9.24	13.72	8.08	39.69	13.89	49.68	32.47	22.59	22.55	9.2
ENSMUSG00000078664	Sprr2a1	247.670260201279	-2.63440933166995	0.360695886539734	-7.3036855422518	2.79990319702846e-13	1.41538140560622e-11	Sprr2a1	1.85	1.51	1.43	0.24	0.16	1.5	0.72	3.41	0.19	0.66
ENSMUSG00000078668	Gm11595	14856.1461070573	6.95572800496816	1.16559609446369	5.96752857873002	2.40874108580043e-09	6.61007133595789e-08	Gm11595	0.63	7.99	2.6	230.67	490.03	0.18	0.04	0.15	134.26	101.84
ENSMUSG00000078670	Fam174b	137.940847817417	1.66400115247939	0.384550317763048	4.32713503439284	1.51061358550705e-05	0.000186293796254978	Fam174b	0.23	0.48	0.48	0.73	1.07	0.24	0.32	0.23	0.91	0.86
ENSMUSG00000078746	Gm20938	65.3618158122742	-6.0154022642466	2.13294100511404	-2.82023846408493	0.00479879735539509	0.025489513083569	Gm20938	0.02	0.02	1.05	0.01	0	0.02	0.01	0	0	0
ENSMUSG00000078817	Nlrp12	6.30762386641342	-5.6853073525276	2.01117915623909	-2.8268527619186	0.00470079364235894	0.0250749946398029	Nlrp12	0.01	0.02	0.05	0	0	0	0.01	0.02	0	0.01
ENSMUSG00000078853	Igtp	65.3998165641639	1.68520921142544	0.626850660589272	2.68837430886848	0.00718008610023715	0.0350509340214941	Igtp	0.25	0.2	0.27	0.86	0.27	0.1	0.29	0.17	0.21	0.21
ENSMUSG00000078920	Ifi47	36.6926723951561	2.50893374822621	0.951825725592117	2.63591714403962	0.00839102178762155	0.0395821262724888	Ifi47	0.11	0.02	0.21	0.7	0.29	0.01	0.27	0.15	0.21	0.19
ENSMUSG00000078921	Tgtp2	35.630916053774	4.24731468994944	1.30687156941361	3.249986295023	0.00115410570213406	0.0078912219030339	Tgtp2	0.04	0.02	0	0.52	0.05	0	0.16	0	0.17	0.05
ENSMUSG00000078922	Tgtp1	28.1739740351295	4.63822137988378	1.27641202224201	3.63379637535595	0.000279281302574721	0.00237258330303852	Tgtp1	0.01	0	0.08	0.4	0.35	0	0.12	0.02	0.04	0.05
ENSMUSG00000078954	Arhgap8	51.0472018335899	-2.32294367759589	0.720396220251021	-3.22453618202837	0.00126176910984315	0.00852738659996644	Arhgap8	1.1	0.36	1.1	0.42	0.35	0.23	0.14	0.28	0.06	0.45
ENSMUSG00000079014	Serpina3i	499.840832804356	-3.16992732291524	0.251052698197778	-12.6265415415611	1.50759905244268e-36	6.31181469956e-34	Serpina3i	11.06	11.68	15.45	1.4	0.53	8.88	1.03	0.98	2.94	2.37
ENSMUSG00000079022	Col22a1	247.537949090799	2.07872922781973	0.375509966814446	5.53574981099478	3.09899677944743e-08	6.82866658769468e-07	Col22a1	0.29	0.22	0.4	0.93	0.49	0	0.67	0.12	1.47	0.81
ENSMUSG00000079055	Slc8a3	293.917859813775	2.562274573844	0.269914557846954	9.49290988334483	2.24673197904509e-21	3.10886777574985e-19	Slc8a3	0.28	0.22	0.3	1.1	1.37	0.03	0.54	0.09	0.91	0.51
ENSMUSG00000079092	Prl2c2	8.27007729222222	-6.07556962772164	2.36813805014954	-2.56554706653946	0.0103013244539115	0.046528361184915	Prl2c2	0.03	0.06	0.85	0	0	0	0	0.12	0	0
ENSMUSG00000079293	Clec7a	119.875851217613	-1.69794399838115	0.546887490900564	-3.10474096890592	0.00190445728055757	0.0120480350549958	Clec7a	1.14	0.79	2.16	0.31	0.24	0.69	1.14	0.95	0.4	0.2
ENSMUSG00000079298	Klrb1b	51.9865261951765	-1.69272872265576	0.622184460275089	-2.72062198709905	0.00651592255331784	0.0325258280191298	Klrb1b	0.6	0.77	0.58	0.16	0.25	0.81	0.69	0.63	0.1	0.27
ENSMUSG00000079363	Gbp4	44.8025517363325	2.05744969757511	0.580492722691119	3.54431609071159	0.000393633015969284	0.00317551377704865	Gbp4	0.13	0.14	0.1	0.36	0.18	0.12	0.35	0.13	0.34	0.37
ENSMUSG00000079451	Tmprss11g	556.623554773839	-5.12009512764248	1.0270033624105	-4.98547065671234	6.1811160136826e-07	1.04154037431795e-05	Tmprss11g	3.69	0.89	8.29	0.07	0.12	0.04	0.14	0.29	0.01	0.07
ENSMUSG00000079592	C1qtnf5	922.448117057595	2.17070133153833	0.175751967612337	12.350936157519	4.81478673929869e-35	1.82827529951788e-32	C1qtnf5	4.29	5.03	5.8	18.33	16.39	1.34	7.18	4.32	10.48	14.03
ENSMUSG00000079597	Gm5483	61.3333933410364	-5.50073013076207	1.42069730913207	-3.87185229070544	0.000108011403401798	0.00103802836653594	Gm5483	0.26	1.66	17.75	0.11	0.07	1.27	2.36	2	0.04	0.05
ENSMUSG00000079852	Klra4	95.4861965679111	4.31611626006347	0.777903026100983	5.54839885595608	2.8829758640902e-08	6.40452107603602e-07	Klra4	0.04	0.07	0.31	2.75	1.25	0.94	0.6	0.43	2.71	2.32
ENSMUSG00000083138	Cyp4a29	103.957750224015	-2.20928368903339	0.620849346000052	-3.55848597291298	0.000372998707090213	0.003033029327375	Cyp4a29	1.73	1.39	0.99	0.35	0.1	3	0.77	1.2	0.43	0.23
ENSMUSG00000085111	Ascl4	55.4616256629359	2.37556784126268	0.475404076536789	4.99694461723625	5.82457873893799e-07	9.90663767181036e-06	Ascl4	0.13	0.15	0.15	0.4	0.74	0.15	0.06	0.19	0.16	0.38
ENSMUSG00000086564	Cd101	41.7374068879534	-1.98666270263314	0.70512592534656	-2.81745803298428	0.00484054401453318	0.025644517413789	Cd101	0.14	0.16	0.44	0.03	0.06	0.22	0.15	0.09	0.05	0.07
ENSMUSG00000087408	Cers1	39.6472390126992	1.52621254810701	0.549143682308829	2.77925904872506	0.00544830569093293	0.0282143784717897	Cers1	0.07	0.18	0.11	0.26	0.23	0.06	0.09	0.12	0.17	0.23
ENSMUSG00000089675	Ugt1a8	4.79089040321514	-5.28628807956429	1.97307505237466	-2.67921287292243	0.00737954626239729	0.0357652809060323	Ugt1a8	0.04	0.05	0.06	0	0	0.1	0.08	0.01	0.01	0
ENSMUSG00000089724	Krtap4-8	19275.3180699991	6.39340231048864	1.02396468509568	6.24377227413	4.27141754190166e-10	1.33865077973456e-08	Krtap4-8	2.04	18.01	7.63	378.78	820.73	0.39	0.12	0.47	198.03	175.75
ENSMUSG00000089901	Gm8113	15.2965421935519	3.02569273259985	1.00841969070501	3.0004300396837	0.00269598677974206	0.015978247600591	Gm8113	0.04	0.01	0.01	0.08	0.17	0.02	0.05	0.01	0.11	0.11
ENSMUSG00000089960	Ugt1a1	1317.10659137859	-1.76912672329795	0.178641076513079	-9.90324710212111	4.02974408672607e-23	6.92606962611191e-21	Ugt1a1	9.51	12.53	11.27	2.48	2.56	10.66	7.23	9.32	1.54	4.33
ENSMUSG00000090061	Nwd2	5.35914016270837	6.29285422443281	2.14005472104551	2.94051089560853	0.00327671477319039	0.0187201535397665	Nwd2	0	0	0	0.01	0.03	0	0	0	0.01	0.02
ENSMUSG00000090084	Srpx	312.942228333418	1.84031035158329	0.244416820744657	7.52939321433146	5.09766556050958e-14	2.92051520252633e-12	Srpx	1.2	1.12	1.12	2.74	3.2	0.4	1.88	0.88	2.11	1.91
ENSMUSG00000090121	Abhd12b	1242.96625572486	-2.77167512057218	0.500289415274929	-5.54014343687251	3.02224000289376e-08	6.69567635919257e-07	Abhd12b	13.78	14.47	14.14	0.55	2.8	18.81	9.71	19.03	0.87	2.75
ENSMUSG00000090124	Ugt1a7c	943.047918122214	-1.93713531228655	0.1904219972544	-10.1728547133059	2.62111936136463e-24	5.21922401614167e-22	Ugt1a7c	6.91	7.48	7.1	1.35	1.18	13.16	5.83	6.95	1.92	1.28
ENSMUSG00000090125	Pou3f1	485.591746436389	-2.19395504347748	0.323792430674394	-6.77580707772543	1.23713672669672e-11	4.85576165228462e-10	Pou3f1	2.43	2.27	2.29	0.26	0.56	2.57	2.61	0.8	0.2	0.37
ENSMUSG00000090145	Ugt1a6b	430.596682319822	-1.58801910802257	0.429637619180786	-3.69618263654503	0.00021886555160547	0.00192752790000761	Ugt1a6b	3.08	3.41	3.81	1.26	0.47	6.54	3.78	2.66	2.44	0.59
ENSMUSG00000090173	Fbxw10	59.9059845254751	2.87227230637714	0.510747884039077	5.62365972750147	1.86953736423985e-08	4.35460857108535e-07	Fbxw10	0.09	0.08	0.21	0.42	1.25	0.1	0.11	0.07	0.26	0.38
ENSMUSG00000090210	Itga10	362.903096620558	1.9531430943929	0.335370762526052	5.8238323450786	5.75132732921666e-09	1.4673073848664e-07	Itga10	0.44	0.68	0.33	1.41	1.35	0.16	0.81	0.36	1.45	0.97
ENSMUSG00000090223	Pcp4	40.7630489582641	3.87902582019738	0.631902016887466	6.13865079795779	8.32252867520878e-10	2.47974905490527e-08	Pcp4	0.1	0.31	0.17	2.15	2.07	0.08	0.14	0.07	0.23	1.17
ENSMUSG00000090225	Gm11559	6165.2685674305	8.80351558705101	1.36973446737792	6.42716949651094	1.30001841173721e-10	4.40387979810066e-09	Gm11559	0.14	1.19	0.12	124.25	212	0	0	0	90.84	90.05
ENSMUSG00000090272	Mndal	75.7136921550305	1.81581572830887	0.498529513534036	3.64234349023129	0.000270167240205295	0.00230670602595613	Mndal	0.38	0.67	0.64	1.83	1.11	0.92	1.09	0.51	0.86	0.67
ENSMUSG00000090515	Krtap27-1	963.873251266276	3.79692619650767	0.430322788835162	8.8234374172596	1.10998737217716e-18	1.09841659472174e-16	Krtap27-1	2.48	6.86	4.66	31.65	68.35	1.36	0.32	0.95	16.97	19.1
ENSMUSG00000090667	Gm765	69.3370573468589	4.40600575757424	0.514969976084406	8.55584978191443	1.17003581370404e-17	1.04968927286591e-15	Gm765	0.04	0.02	0.04	0.6	1	0	0.01	0	0.5	0.21
ENSMUSG00000090698	Apold1	339.653442014177	1.71278431443508	0.274946916854151	6.22950907772371	4.67899046211727e-10	1.44968797467649e-08	Apold1	0.57	0.57	0.79	1.24	2.06	0.33	0.53	0.35	1.41	1.13
ENSMUSG00000090919	Pabpc4l	69.1208431991875	2.140128865955	0.428971906106478	4.98897208765878	6.07014159501604e-07	1.02814597472429e-05	Pabpc4l	0.07	0.07	0.17	0.42	0.44	0.1	0.11	0.17	0.28	0.47
ENSMUSG00000091039	Krtap20-2	1800.46489181295	3.72890977534855	0.934012931834711	3.99235347633114	6.54207566564645e-05	0.000677785605765706	Krtap20-2	2.56	17.84	18.02	97.45	155.39	1.03	0.12	1.68	29.88	55.19
ENSMUSG00000091212	Krtap11-1	55623.0349043761	6.23097607476616	0.674818914023269	9.23355280250978	2.61800986094766e-20	3.09759891373576e-18	Krtap11-1	15.15	43.99	26.57	970.45	2381.89	5.52	3.59	3.56	427.65	705.09
ENSMUSG00000091387	Gcnt4	224.640061149921	2.1117726016637	0.288213992138569	7.32709951378207	2.35187189782971e-13	1.21139950623859e-11	Gcnt4	0.16	0.27	0.29	0.76	0.84	0.11	0.25	0.15	0.55	0.42
ENSMUSG00000091400	Gm6356	14.8519994456666	-4.43045098364271	1.32247682603818	-3.35011615811466	0.000807776782815587	0.00586455282784033	Gm6356	0.15	0.27	0.14	0.01	0	0.11	0.16	0.11	0.01	0.08
ENSMUSG00000092035	Peg10	565.012396797683	1.754801394299	0.28884666759105	6.07520041319449	1.23832965263443e-09	3.55976171975615e-08	Peg10	0.35	0.57	0.75	1.45	1.39	0.19	0.41	0.26	0.84	0.77
ENSMUSG00000092544	Gm20422	12.6569735360372	-3.58308974407994	1.22560057027789	-2.92353792171255	0.0034607806743756	0.0195663527878133	Gm20422	0.39	0.5	0.37	0.08	0	0.03	0.24	0.51	0.06	0
ENSMUSG00000093485	Gm20708	11.0582045836265	4.73458335387372	1.55978063230007	3.0354161706009	0.00240203987196813	0.0145134626750531	Gm20708	0	0.02	0	0.22	0.09	0	0.06	0.13	0.17	0.08
ENSMUSG00000094686	Ccl21a	457.993281256967	5.9806094548328	1.87794346483789	3.18465894570957	0.00144924698602239	0.00953012677719438	Ccl21a	0.63	0	0.35	21.65	10.5	5.06	2.3	2.25	13.35	12.75
ENSMUSG00000094724	Rnaset2b	3340.86353865389	2.43870241730602	0.288682674694246	8.44769233168889	2.9711713537125e-17	2.55333083491672e-15	Rnaset2b	21.39	18.05	24.34	40.4	91.41	19.67	15.7	19.74	32.08	107.59
ENSMUSG00000095105	Edaradd	621.999057847715	-1.58528841473824	0.346669621120392	-4.57290837776553	4.81000506126771e-06	6.61092278117669e-05	Edaradd	1.45	1.45	1.86	0.24	0.6	1.01	0.65	0.95	0.22	0.67
ENSMUSG00000095213	Gm9944	72.2722928531581	-3.68066135981458	0.707236960764129	-5.20428309606138	1.94746937521718e-07	3.59302598401652e-06	Gm9944	0.66	0.82	0.38	0.01	0.23	0.68	0.16	0.72	0	0.2
ENSMUSG00000095562	Gm21887	2830.81218847009	1.65295920342106	0.355102132895695	4.65488390605242	3.24163305892921e-06	4.59456463421842e-05	Gm21887	45.06	31.68	25.41	79.65	73.62	46.08	40.29	56.73	36.94	37.39
ENSMUSG00000095687	Rnaset2a	1808.68001952654	1.98933596868213	0.296570337173202	6.7078049262908	1.97573802739689e-11	7.45031189638256e-10	Rnaset2a	6.63	5.86	6.3	11.8	24.72	4.41	6.43	6.34	10.8	28.19
ENSMUSG00000095992	Krtap22-2	29414.9552148579	4.98536376937085	0.705854223407154	7.06288013027184	1.63086403001816e-12	7.00756523214119e-11	Krtap22-2	76.21	316.11	201.19	3528.27	5885.86	35.68	11.5	34.69	1816.41	2272.84
ENSMUSG00000096001	2610528A11Rik	1627.55349788622	-2.18768582421816	0.403372285687416	-5.42349066071796	5.84462703758646e-08	1.21259301486292e-06	2610528A11Rik	81.58	37.73	41.55	8.11	10.61	9.9	13.93	11.9	6.12	6.23
ENSMUSG00000096257	Gm6537	1950.28368117188	-3.69467832899816	0.45721575976051	-8.08082016012185	6.43326242284539e-16	4.79645245845751e-14	Gm6537	33.29	67.46	35.37	3.75	1.54	23.84	23.9	33.94	1.33	0.47
ENSMUSG00000096534	Krtap16-3	8018.19630964141	16.8401194472546	1.2200847425466	13.8024178649308	2.46445924134956e-43	1.38757553423295e-40	Krtap16-3	0	0	0	341.92	690.64	0	0	0	266.3	239.02
ENSMUSG00000096719	Mrgpra2b	9.23857581831487	-6.23530290447925	1.85012472786384	-3.37020678150631	0.000751117964265632	0.00550460238802928	Mrgpra2b	0.09	0.12	0.35	0	0	0.16	0	0.01	0.02	0
